"","time","bitcoin","ethereum","ripple","bitcoin-cash","cardano","nem","litecoin","neo","stellar","iota","eos","dash","monero","tron","bitcoin-gold","ethereum-classic","qtum","icon","month","day","hour","min"
"5443","2018-02-05 21:30:00",671.9,0.691933,892.4,0.327635,0.453897,123.67,80.5,0.32387,1.39,7.25,450.21,173.38,0.029233,84.52,16.52,20.54,2.73,15.25,2,5,21,30
"5444","2018-02-05 21:35:00",665.95,0.686254,889.65,0.324432,0.454873,122.99,79.78,0.321616,1.38,7.21,452.18,174.16,0.029187,84.43,16.53,20.38,2.69,15.3,2,5,21,35
"5445","2018-02-05 21:40:00",663.21,0.684965,875.85,0.324009,0.452779,122.29,79.01,0.31946,1.38,7.15,446.37,172.08,0.028878,83.73,16.33,20.29,2.67,15.07,2,5,21,40
"5446","2018-02-05 21:45:00",657.59,0.683026,872.88,0.322232,0.454018,121.32,78.78,0.316952,1.37,7.11,445.93,172,0.028865,83.31,16.32,20.13,2.66,15.04,2,5,21,45
"5447","2018-02-05 21:50:00",655.98,0.679517,861.7,0.321074,0.451839,120.45,77.47,0.314751,1.36,7.04,442.48,170.14,0.02859,82.5,16.19,19.91,2.63,14.89,2,5,21,50
"5448","2018-02-05 21:55:00",652.57,0.678344,855.59,0.321685,0.450739,120.19,77,0.31669,1.36,7.01,441.93,169.78,0.028635,82.02,16.15,19.86,2.63,14.83,2,5,21,55
"5449","2018-02-05 22:00:00",646.69,0.675827,843.85,0.319681,0.448291,118.91,75.75,0.313448,1.35,6.94,437.77,168.23,0.028185,81.71,15.99,19.64,2.6,14.69,2,5,22,0
"5450","2018-02-05 22:05:00",644.6,0.681827,839.95,0.319646,0.448151,118.15,76.05,0.312975,1.35,6.95,435.42,167.14,0.028055,81.6,15.89,19.68,2.58,14.46,2,5,22,5
"5451","2018-02-05 22:10:00",670.57,0.716266,860.85,0.329818,0.450457,124.84,80.77,0.327643,1.44,7.21,444.13,171.4,0.029121,84.59,16.38,20.34,2.76,14.49,2,5,22,10
"5452","2018-02-05 22:15:00",675.12,0.710765,885.48,0.326935,0.459373,124.91,80.69,0.327117,1.44,7.26,456.45,177.41,0.03001,85.39,16.76,20.52,2.84,15.17,2,5,22,15
"5453","2018-02-05 22:20:00",673.34,0.705413,876.81,0.326375,0.458256,123.78,80.21,0.323941,1.4,7.17,452.71,176.86,0.029689,85.61,16.63,20.4,2.76,15.09,2,5,22,20
"5454","2018-02-05 22:25:00",676.49,0.7074305,875.41,0.3252115,0.4579275,124.535,80.535,0.3241025,1.42,7.19,451.32,176.835,0.0299385,85.815,16.63,20.425,2.8,15.135,2,5,22,25
"5455","2018-02-05 22:30:00",679.64,0.709448,874.01,0.324048,0.457599,125.29,80.86,0.324264,1.44,7.21,449.93,176.81,0.030188,86.02,16.63,20.45,2.84,15.18,2,5,22,30
"5456","2018-02-05 22:35:00",693.85,0.715921,892.38,0.329676,0.465596,127.07,83.41,0.330822,1.48,7.32,456.29,179.38,0.03052,87.89,16.95,20.83,2.93,15.42,2,5,22,35
"5457","2018-02-05 22:40:00",725.49,0.743847,913.02,0.332813,0.476476,131.38,87.81,0.339336,1.52,7.49,468.99,182.61,0.03128,89.59,17.26,21.61,3,15.72,2,5,22,40
"5458","2018-02-05 22:45:00",740.53,0.749322,943.99,0.340098,0.487482,133.8,90.97,0.351084,1.57,7.63,484.21,188.96,0.0326,90.44,17.7,21.99,3.16,16.63,2,5,22,45
"5459","2018-02-05 22:50:00",737.12,0.74733,947.09,0.338692,0.488629,132.2,90.42,0.350054,1.55,7.64,489.93,190.71,0.032752,90.94,17.76,22.04,3.12,16.77,2,5,22,50
"5460","2018-02-05 22:55:00",742.44,0.760491,953.14,0.343978,0.485789,134.28,91.7,0.353994,1.56,7.71,492.24,191.23,0.032577,91.64,17.98,22.3,3.22,16.63,2,5,22,55
"5461","2018-02-05 23:00:00",741.58,0.756997,963.71,0.342337,0.491092,135.01,92.33,0.355546,1.56,7.76,493.37,192.91,0.03314,91.41,18.16,22.35,3.24,16.9,2,5,23,0
"5462","2018-02-05 23:05:00",729.21,0.738344,960.18,0.338523,0.480789,132.46,89.09,0.348837,1.5,7.6,486.43,190.73,0.032744,90.23,17.98,21.84,3.18,16.71,2,5,23,5
"5463","2018-02-05 23:10:00",712.47,0.726678,942.07,0.338048,0.474014,130.21,86.32,0.343681,1.48,7.45,474.74,186.25,0.031873,89.19,17.56,21.49,3.04,16.42,2,5,23,10
"5464","2018-02-05 23:15:00",703.18,0.721386,930.97,0.334368,0.471542,128.96,85.12,0.339896,1.48,7.33,466.3,185.19,0.031576,88.17,17.25,21.18,3.03,15.99,2,5,23,15
"5465","2018-02-05 23:20:00",699.25,0.717808,927.03,0.33336,0.470917,128.28,85.06,0.335638,1.47,7.3,460,184.08,0.031108,87.93,17.17,21.04,3.01,15.86,2,5,23,20
"5466","2018-02-05 23:25:00",709.11,0.725108,930.34,0.33599,0.467195,129.44,86.26,0.340687,1.49,7.34,459.67,184.77,0.031172,88.18,17.09,21.23,3.07,15.86,2,5,23,25
"5467","2018-02-05 23:30:00",714.99,0.725739,940.39,0.33685,0.46979,130.29,86.76,0.340536,1.51,7.4,463.91,186.81,0.031737,88.59,17.3,21.32,3.12,16.03,2,5,23,30
"5468","2018-02-05 23:35:00",721.93,0.729773,949.13,0.33947,0.470331,130.99,87.97,0.344998,1.51,7.43,465.76,187.68,0.032045,88.64,17.44,21.5,3.2,16.05,2,5,23,35
"5469","2018-02-05 23:40:00",727.62,0.731444,959.34,0.340777,0.474563,132.61,88.55,0.348309,1.52,7.47,472.02,191,0.03232,89.4,17.66,21.76,3.25,16.18,2,5,23,40
"5470","2018-02-05 23:45:00",725.12,0.725912,958.24,0.337582,0.473619,131.26,88.1,0.344887,1.51,7.45,470.84,192.26,0.032407,89,17.62,21.7,3.25,16.18,2,5,23,45
"5471","2018-02-05 23:50:00",720.68,0.721553,946.86,0.337033,0.470678,130.32,87.34,0.343129,1.51,7.42,465.97,191.22,0.031955,88.66,17.4,21.58,3.22,16.03,2,5,23,50
"5472","2018-02-05 23:55:00",727.07,0.728007,953.9,0.341084,0.472788,131.64,88.12,0.344323,1.5,7.47,466.26,191.49,0.032066,88.7,17.44,21.65,3.27,16.05,2,5,23,55
"5473","2018-02-06 00:00:00",730.82,0.726707,961.99,0.340948,0.476126,132.13,89.04,0.346565,1.52,7.52,470.03,193.88,0.032551,89.47,17.64,21.72,3.37,16.22,2,6,0,0
"5474","2018-02-06 00:05:00",728.13,0.725359,953.4,0.339072,0.473999,131.17,88.66,0.344358,1.52,7.5,467.85,192.71,0.032454,89.08,17.59,21.68,3.32,16.05,2,6,0,5
"5475","2018-02-06 00:10:00",723.33,0.721693,945.03,0.337242,0.472528,130.22,87.93,0.342037,1.51,7.44,464.19,190.79,0.032176,88.73,17.47,21.62,3.28,16.07,2,6,0,10
"5476","2018-02-06 00:15:00",724.72,0.719797,943.3,0.337718,0.471809,130.04,87.94,0.340046,1.51,7.44,462.59,189.04,0.031912,88.44,17.34,21.57,3.28,15.92,2,6,0,15
"5477","2018-02-06 00:20:00",730.59,0.725831,944.81,0.339392,0.47124,130.77,88.43,0.343522,1.51,7.48,463.29,187.79,0.03204,88.76,17.43,21.63,3.27,15.82,2,6,0,20
"5478","2018-02-06 00:25:00",734.64,0.731405,953.32,0.344013,0.473583,132,89.67,0.345869,1.54,7.55,466.73,188.44,0.032332,89.81,17.57,21.83,3.35,15.99,2,6,0,25
"5479","2018-02-06 00:30:00",739.84,0.731928,952.74,0.344311,0.47399,132.75,90.19,0.348297,1.53,7.6,470,189.8,0.032363,89.7,17.6,21.89,3.37,16.03,2,6,0,30
"5480","2018-02-06 00:35:00",736.63,0.725427,949.78,0.342916,0.474032,132.16,89.63,0.347279,1.52,7.58,469.91,191.54,0.032513,89.57,17.62,21.89,3.4,16.02,2,6,0,35
"5481","2018-02-06 00:40:00",735.13,0.725215,942.81,0.343788,0.470186,131.78,89.16,0.346856,1.52,7.54,465.42,190.72,0.031992,89.34,17.52,21.84,3.34,16,2,6,0,40
"5482","2018-02-06 00:45:00",730.58,0.722003,940.14,0.340691,0.468314,131.13,88.81,0.345085,1.52,7.53,466.42,190.58,0.031923,88.88,17.54,21.83,3.31,15.92,2,6,0,45
"5483","2018-02-06 00:50:00",720.59,0.712364,933.29,0.33515,0.46527,128.92,87.41,0.340639,1.48,7.42,461.69,187.86,0.031717,88.05,17.36,21.56,3.22,15.81,2,6,0,50
"5484","2018-02-06 00:55:00",711.01,0.702638,922.68,0.331929,0.461766,127.16,84.79,0.335402,1.46,7.27,456.71,183.86,0.030847,87.09,17.09,21.23,3.1,15.62,2,6,0,55
"5485","2018-02-06 01:00:00",703.15,0.692773,905.73,0.329016,0.458196,125.13,83.57,0.327528,1.44,7.17,452.04,181.48,0.030354,86.23,16.85,20.77,3.05,15.28,2,6,1,0
"5486","2018-02-06 01:05:00",697.9,0.694417,895.32,0.327945,0.453957,124.47,83.3,0.325318,1.43,7.12,448.16,180.13,0.029916,85.55,16.66,20.56,3.03,15.01,2,6,1,5
"5487","2018-02-06 01:10:00",685.8,0.68302,889.5,0.323688,0.453991,122.62,81.14,0.32263,1.42,7.01,446.25,179.08,0.029731,84.69,16.46,20.33,3,14.95,2,6,1,10
"5488","2018-02-06 01:15:00",685.47,0.689036,872.89,0.326108,0.449881,123.42,81.29,0.323813,1.42,7,439.4,177.06,0.029336,84.14,16.25,20.29,3.01,14.76,2,6,1,15
"5489","2018-02-06 01:20:00",693.39,0.694211,875.5,0.329599,0.452795,125.64,83.11,0.327779,1.45,7.09,444.19,178.31,0.030027,85.01,16.43,20.52,3.05,15.01,2,6,1,20
"5490","2018-02-06 01:25:00",699.74,0.694588,883.81,0.330128,0.453346,125.51,83.62,0.329154,1.45,7.08,448.05,180.29,0.030218,84.62,16.6,20.69,3.1,15.2,2,6,1,25
"5491","2018-02-06 01:30:00",697.25,0.686297,888.16,0.325947,0.451877,124.3,82.71,0.325941,1.45,7.03,449.96,181,0.030363,84.26,16.55,20.62,3.07,15.07,2,6,1,30
"5492","2018-02-06 01:35:00",692.94,0.683937,876.52,0.324383,0.442017,123.92,81.65,0.322469,1.43,6.98,445.06,178.72,0.029806,83.2,16.34,20.39,3.01,14.92,2,6,1,35
"5493","2018-02-06 01:40:00",692.81,0.685928,872.76,0.323669,0.440389,123.74,81.23,0.321649,1.42,6.98,444,177.86,0.029859,83.12,16.34,20.3,2.99,14.85,2,6,1,40
"5494","2018-02-06 01:45:00",698.5,0.692458,875.12,0.32717,0.44034,125.01,82.44,0.327384,1.43,7.05,446.35,178.83,0.029847,83.8,16.49,20.5,3.01,14.95,2,6,1,45
"5495","2018-02-06 01:50:00",702.63,0.695231,888.38,0.328406,0.444648,125.91,82.75,0.330859,1.44,7.11,450.86,180.07,0.030257,84.5,16.57,20.7,3.05,15.12,2,6,1,50
"5496","2018-02-06 01:55:00",697.24,0.688026,882.31,0.324542,0.443128,125.01,82.05,0.328665,1.43,7.03,449.22,178.52,0.029952,84.06,16.39,20.43,3.03,14.97,2,6,1,55
"5497","2018-02-06 02:00:00",697.95,0.691799,887.41,0.327371,0.449672,125.33,82.37,0.331192,1.45,7.06,451.43,179.49,0.030161,84.62,16.53,20.54,3.08,15.13,2,6,2,0
"5498","2018-02-06 02:05:00",707.74,0.705121,890.97,0.331209,0.455961,127.52,84.07,0.336738,1.48,7.17,454.17,180.87,0.030367,85.27,16.75,20.93,3.08,15.2,2,6,2,5
"5499","2018-02-06 02:10:00",711.65,0.705361,907.7,0.328127,0.456779,128.5,84.07,0.334571,1.48,7.21,461.37,185.45,0.031105,86.07,17.04,20.93,3.2,15.5,2,6,2,10
"5500","2018-02-06 02:15:00",713.78,0.709647,905.19,0.331204,0.460862,128.56,84.64,0.337921,1.48,7.23,461.5,184.99,0.031137,86.52,17.14,21.07,3.16,15.52,2,6,2,15
"5501","2018-02-06 02:20:00",714.02,0.70593,907.16,0.328106,0.459012,128.73,84.51,0.329381,1.48,7.22,460.7,185.5,0.030966,85.92,17.13,21,3.17,15.48,2,6,2,20
"5502","2018-02-06 02:25:00",712.21,0.703536,910.62,0.32627,0.460623,128.05,83.95,0.328381,1.47,7.17,458.2,184.02,0.03096,85.34,17.08,20.95,3.14,15.39,2,6,2,25
"5503","2018-02-06 02:30:00",707.28,0.69723,909.13,0.321928,0.456069,127.35,83.06,0.323506,1.46,7.11,455.28,182.97,0.030774,84.78,16.95,20.77,3.1,15.39,2,6,2,30
"5504","2018-02-06 02:35:00",704.98,0.693879,909.79,0.313027,0.453239,127.1,82.71,0.320371,1.45,7.08,453.4,181.95,0.030521,84.23,16.82,20.66,3.08,15.28,2,6,2,35
"5505","2018-02-06 02:40:00",702.02,0.693745,913.22,0.311345,0.455051,126.91,82.6,0.320446,1.45,7.09,453.16,181.48,0.030383,84,16.84,20.59,3.1,15.22,2,6,2,40
"5506","2018-02-06 02:45:00",703.81,0.695659,917.73,0.314426,0.454725,127.06,82.71,0.322272,1.45,7.12,453.62,181.92,0.030495,84.47,16.86,20.59,3.12,15.19,2,6,2,45
"5507","2018-02-06 02:50:00",708.63,0.699947,923.06,0.317126,0.459372,127.64,83.3,0.323996,1.46,7.17,456.6,183.01,0.030511,85.05,17,20.77,3.16,15.26,2,6,2,50
"5508","2018-02-06 02:55:00",706.92,0.696368,924.09,0.315723,0.457096,127.42,83.06,0.32331,1.46,7.16,457.14,183.66,0.030696,84.56,17,20.76,3.18,15.39,2,6,2,55
"5509","2018-02-06 03:00:00",706.15,0.696535,923.29,0.315264,0.457187,127.16,82.92,0.32164,1.45,7.15,455.29,182.22,0.030446,84.57,16.89,20.68,3.16,15.15,2,6,3,0
"5510","2018-02-06 03:05:00",703.65,0.691686,924.57,0.310543,0.455046,126.92,82.83,0.319991,1.45,7.14,454.63,182.24,0.030439,84.49,16.86,20.56,3.17,15.13,2,6,3,5
"5511","2018-02-06 03:10:00",693.74,0.686714,916.08,0.305451,0.452611,125.25,81.82,0.312645,1.43,7.06,452.01,181.2,0.030248,83.86,16.77,20.37,3.1,15.08,2,6,3,10
"5512","2018-02-06 03:15:00",690.77,0.686522,909.1,0.304609,0.448163,124.11,81.08,0.312401,1.43,7.01,450.08,180.24,0.029998,83.22,16.63,20.24,3.07,14.82,2,6,3,15
"5513","2018-02-06 03:20:00",689.8,0.683483,913.18,0.299005,0.445535,123.89,80.38,0.305617,1.42,6.99,450.06,180.3,0.029951,83.25,16.62,20.06,3.05,14.9,2,6,3,20
"5514","2018-02-06 03:25:00",680.75,0.672203,908.17,0.29536,0.440723,122.8,78.57,0.301683,1.41,6.87,445.71,177.42,0.029715,82.83,16.47,19.69,3.01,14.8,2,6,3,25
"5515","2018-02-06 03:30:00",674.61,0.666969,900.21,0.296613,0.435985,121.87,77.49,0.299105,1.38,6.81,439.43,174.69,0.029139,81.76,16.26,19.31,2.96,14.64,2,6,3,30
"5516","2018-02-06 03:35:00",671.26,0.666529,901.43,0.295546,0.433284,121.01,76.73,0.297653,1.38,6.76,436.66,173.51,0.028984,81.62,16.21,19.06,2.91,14.59,2,6,3,35
"5517","2018-02-06 03:40:00",667.97,0.664472,897.51,0.296324,0.433178,120.58,77.09,0.30062,1.37,6.73,434.66,173.62,0.028792,81.18,16.14,19.02,2.89,14.41,2,6,3,40
"5518","2018-02-06 03:45:00",661.29,0.654602,891.84,0.293555,0.42771,119.01,76,0.297934,1.36,6.61,431.19,171.46,0.028422,80.2,16.04,18.75,2.84,14.2,2,6,3,45
"5519","2018-02-06 03:50:00",659.85,0.649189,883.39,0.291072,0.424018,118.65,74.84,0.292242,1.35,6.51,424.13,169.49,0.027958,78.25,15.83,18.53,2.77,13.99,2,6,3,50
"5520","2018-02-06 03:55:00",652.57,0.649349,880.14,0.290608,0.421519,117.43,74.31,0.291934,1.34,6.49,423.74,168.71,0.027581,77.78,15.7,18.46,2.74,13.9,2,6,3,55
"5521","2018-02-06 04:00:00",649.7,0.649484,874.21,0.29166,0.417675,117.66,73.96,0.291886,1.34,6.46,419.77,166.95,0.027214,78,15.58,18.38,2.67,13.76,2,6,4,0
"5522","2018-02-06 04:05:00",651.74,0.655173,869.14,0.292641,0.415578,118.61,74.67,0.293945,1.35,6.55,420.02,165.24,0.027588,78.3,15.49,18.64,2.73,13.75,2,6,4,5
"5523","2018-02-06 04:10:00",654.96,0.656723,877.57,0.293921,0.421252,118.94,74.94,0.294334,1.36,6.58,423.09,166.76,0.027869,78.74,15.69,18.71,2.77,14.08,2,6,4,10
"5524","2018-02-06 04:15:00",651.59,0.652085,871.57,0.293199,0.421317,117.89,74.39,0.294094,1.34,6.55,421.93,165.58,0.027727,78.59,15.61,18.55,2.75,14,2,6,4,15
"5525","2018-02-06 04:20:00",646.55,0.650631,863.01,0.294348,0.417316,116.91,73.96,0.292003,1.33,6.5,419.97,164.08,0.027301,77.92,15.45,18.52,2.7,13.81,2,6,4,20
"5526","2018-02-06 04:25:00",642.5,0.64806,861.87,0.292093,0.416198,116.51,73.77,0.291297,1.33,6.47,418.73,163.56,0.027163,77.73,15.36,18.42,2.67,13.66,2,6,4,25
"5527","2018-02-06 04:30:00",637.88,0.643001,854.78,0.288586,0.415527,115.42,72.71,0.288078,1.32,6.4,416.09,162.25,0.026907,77.14,15.21,18.32,2.63,13.65,2,6,4,30
"5528","2018-02-06 04:35:00",640.23,0.648493,841.71,0.289895,0.41212,116.03,73.58,0.290505,1.33,6.43,417.97,162.14,0.026935,77.15,15.12,18.37,2.64,13.56,2,6,4,35
"5529","2018-02-06 04:40:00",642.08,0.650118,847.08,0.290567,0.415195,117.15,73.86,0.292374,1.34,6.5,423.39,164.75,0.027177,77.52,15.33,18.52,2.67,13.76,2,6,4,40
"5530","2018-02-06 04:45:00",646.63,0.654454,847.84,0.29191,0.415708,117.31,74.22,0.294512,1.35,6.53,423.25,164,0.027162,77.76,15.36,18.68,2.68,13.66,2,6,4,45
"5531","2018-02-06 04:50:00",649.17,0.657544,854.34,0.294136,0.422232,117.71,74.69,0.297778,1.35,6.57,426.79,165.94,0.027643,78.86,15.5,18.75,2.74,13.81,2,6,4,50
"5532","2018-02-06 04:55:00",648.77,0.653284,848.7,0.290907,0.418855,116.86,74.26,0.295772,1.35,6.54,424.85,165.62,0.027488,78.7,15.41,18.58,2.74,13.78,2,6,4,55
"5533","2018-02-06 05:00:00",645.42,0.648678,843.59,0.290514,0.415242,116.06,73.65,0.293656,1.34,6.5,420.49,164.11,0.027217,77.83,15.29,18.57,2.68,13.65,2,6,5,0
"5534","2018-02-06 05:05:00",638.36,0.643316,836.62,0.287011,0.415888,114.96,72.72,0.290778,1.33,6.43,417.46,162.26,0.027158,77.53,15.2,18.32,2.65,13.53,2,6,5,5
"5535","2018-02-06 05:10:00",631.88,0.638994,825.84,0.2847,0.412431,114.06,71.62,0.287075,1.32,6.34,412.87,160,0.026851,76.63,15.06,18.22,2.64,13.35,2,6,5,10
"5536","2018-02-06 05:15:00",628.47,0.632976,821.46,0.283913,0.410402,113.46,71.13,0.284631,1.31,6.27,412.8,159.17,0.02655,76.44,15.05,18.15,2.65,13.26,2,6,5,15
"5537","2018-02-06 05:20:00",623.5,0.628312,813.46,0.280602,0.407593,112.71,70.67,0.280783,1.3,6.21,409.74,158.46,0.026349,76.11,15,18.07,2.64,13.13,2,6,5,20
"5538","2018-02-06 05:25:00",631.06,0.637667,808.84,0.281652,0.405313,113.82,71.5,0.281515,1.3,6.27,406.37,157.95,0.026245,75.93,14.99,18.05,2.63,13.12,2,6,5,25
"5539","2018-02-06 05:30:00",623.82,0.629242,811.59,0.278407,0.408204,112.89,70.76,0.280476,1.29,6.25,409.85,158.95,0.026639,76,15.11,17.99,2.67,13.22,2,6,5,30
"5540","2018-02-06 05:35:00",620.24,0.623433,798.81,0.279205,0.403603,112,69.98,0.278671,1.28,6.15,404.36,156.16,0.026094,75.26,14.93,17.83,2.59,12.98,2,6,5,35
"5541","2018-02-06 05:40:00",616.23,0.621943,794.53,0.277741,0.402427,111.56,69.9,0.276726,1.27,6.13,402.93,155.42,0.026042,75.14,14.83,17.68,2.62,12.87,2,6,5,40
"5542","2018-02-06 05:45:00",614.18,0.619675,788.73,0.277527,0.401406,111.59,69.53,0.275805,1.27,6.12,401.82,154.66,0.026098,75.35,14.73,17.52,2.63,12.79,2,6,5,45
"5543","2018-02-06 05:50:00",614.14,0.623048,790.44,0.279184,0.399662,111.74,69.97,0.278077,1.27,6.17,402.18,154.75,0.026109,74.99,14.7,17.57,2.63,12.98,2,6,5,50
"5544","2018-02-06 05:55:00",614.79,0.623903,798.56,0.282014,0.402731,112.11,70.46,0.279158,1.29,6.21,403.59,155.85,0.02617,75.33,14.75,17.59,2.64,12.87,2,6,5,55
"5545","2018-02-06 06:00:00",617.34,0.627032,807.13,0.285232,0.401374,113.53,70.62,0.280917,1.28,6.25,405.29,155.63,0.026358,75.42,14.76,17.72,2.66,12.87,2,6,6,0
"5546","2018-02-06 06:05:00",618.99,0.629913,820.17,0.283975,0.405716,114.44,71.42,0.283082,1.28,6.26,410.75,156.31,0.026558,75.76,14.93,17.76,2.69,13.09,2,6,6,5
"5547","2018-02-06 06:10:00",618.99,0.629913,820.17,0.283975,0.405716,114.44,71.42,0.283082,1.28,6.26,410.75,156.31,0.026558,75.76,14.93,17.76,2.69,13.09,2,6,6,10
"5548","2018-02-06 06:15:00",618.99,0.629913,820.17,0.283975,0.405716,114.44,71.42,0.283082,1.28,6.26,410.75,156.31,0.026558,75.76,14.93,17.76,2.69,13.09,2,6,6,15
"5549","2018-02-06 06:20:00",618.99,0.629913,820.17,0.283975,0.405716,114.44,71.42,0.283082,1.28,6.26,410.75,156.31,0.026558,75.76,14.93,17.76,2.69,13.09,2,6,6,20
"5550","2018-02-06 06:25:00",618.99,0.629913,820.17,0.283975,0.405716,114.44,71.42,0.283082,1.28,6.26,410.75,156.31,0.026558,75.76,14.93,17.76,2.69,13.09,2,6,6,25
"5551","2018-02-06 06:30:00",618.99,0.629913,820.17,0.283975,0.405716,114.44,71.42,0.283082,1.28,6.26,410.75,156.31,0.026558,75.76,14.93,17.76,2.69,13.09,2,6,6,30
"5552","2018-02-06 06:35:00",618.99,0.629913,820.17,0.283975,0.405716,114.44,71.42,0.283082,1.28,6.26,410.75,156.31,0.026558,75.76,14.93,17.76,2.69,13.09,2,6,6,35
"5553","2018-02-06 06:40:00",608.64,0.610316,803.38,0.273465,0.405762,111.51,68.96,0.275191,1.26,6.05,408.45,154.08,0.026402,75.01,14.94,17.51,2.69,12.85,2,6,6,40
"5554","2018-02-06 06:45:00",600.09,0.603222,789.09,0.272106,0.400936,109.61,67.69,0.271689,1.24,5.95,401.84,150.95,0.025741,74.37,14.66,17.28,2.6,12.54,2,6,6,45
"5555","2018-02-06 06:50:00",597.36,0.605022,790.74,0.271935,0.399848,109.41,67.71,0.271982,1.24,5.95,399.78,150.07,0.025672,73.99,14.65,17.27,2.55,12.49,2,6,6,50
"5556","2018-02-06 06:55:00",596.14,0.605779,788.26,0.271907,0.40031,109.34,67.71,0.271567,1.24,5.94,400.97,150.8,0.025897,73.66,14.68,17.25,2.52,12.55,2,6,6,55
"5557","2018-02-06 07:00:00",592.43,0.604719,786.98,0.270898,0.399477,109.14,67.43,0.27237,1.24,5.95,401.85,150.33,0.025807,73.43,14.62,17.19,2.49,12.49,2,6,7,0
"5558","2018-02-06 07:05:00",587.31,0.598585,785.66,0.268435,0.39949,108.97,66.94,0.270148,1.24,5.92,400.69,149.94,0.025713,73.34,14.59,17.06,2.44,12.42,2,6,7,5
"5559","2018-02-06 07:10:00",578.53,0.593139,785.41,0.266523,0.398701,107.87,66.33,0.267028,1.23,5.85,399.31,149.73,0.025556,72.76,14.48,16.82,2.4,12.36,2,6,7,10
"5560","2018-02-06 07:15:00",581.47,0.597884,783.44,0.266562,0.397361,109.17,66.86,0.266352,1.23,5.89,397.34,149.41,0.025432,72.12,14.44,16.7,2.44,12.34,2,6,7,15
"5561","2018-02-06 07:20:00",602.15,0.628983,800.55,0.284734,0.401085,113.73,69.91,0.28204,1.3,6.11,405.54,153.16,0.025748,74.74,14.91,17.38,2.5,12.53,2,6,7,20
"5562","2018-02-06 07:25:00",603.09,0.624561,813.65,0.29072,0.405763,114.65,70.25,0.284643,1.3,6.16,412.89,156.12,0.026607,75.45,15.25,17.57,2.61,12.91,2,6,7,25
"5563","2018-02-06 07:30:00",601.78,0.62349,808.27,0.286515,0.403989,114.33,69.76,0.279982,1.29,6.16,412.07,155.25,0.026462,74.98,15.14,17.46,2.58,12.71,2,6,7,30
"5564","2018-02-06 07:35:00",602.55,0.627437,810.37,0.28873,0.404303,114.48,69.47,0.283476,1.29,6.15,412.71,155.42,0.026322,74.86,15.14,17.49,2.57,12.72,2,6,7,35
"5565","2018-02-06 07:40:00",614.57,0.653157,816.92,0.297659,0.404691,116.77,71.16,0.292461,1.32,6.31,415.92,156.72,0.026693,76.33,15.23,17.94,2.59,12.86,2,6,7,40
"5566","2018-02-06 07:45:00",626.19,0.661543,834.87,0.301391,0.409194,119.01,72.76,0.30042,1.35,6.47,423.48,160.94,0.027353,77.98,15.7,18.08,2.68,13.25,2,6,7,45
"5567","2018-02-06 07:50:00",623.17,0.654073,842.72,0.298312,0.411566,118.56,72.85,0.295271,1.35,6.47,429.71,164.55,0.027964,77.52,15.79,18.01,2.73,13.48,2,6,7,50
"5568","2018-02-06 07:55:00",630.82,0.661244,839.59,0.300263,0.410404,119.53,73.77,0.298701,1.34,6.55,426,164.67,0.028006,77.79,15.75,18.18,2.73,13.41,2,6,7,55
"5569","2018-02-06 08:00:00",629.93,0.654812,846.9,0.300185,0.413394,119.21,73.17,0.300085,1.34,6.56,430.09,165.53,0.028313,78.4,15.83,18.19,2.8,13.58,2,6,8,0
"5570","2018-02-06 08:05:00",617.13,0.633505,837.75,0.292534,0.411952,116.27,71.03,0.290963,1.3,6.38,425.34,162.11,0.027653,76.59,15.55,17.74,2.71,13.4,2,6,8,5
"5571","2018-02-06 08:10:00",617.13,0.633505,837.75,0.292534,0.411952,116.27,71.03,0.290963,1.3,6.38,425.34,162.11,0.027653,76.59,15.55,17.74,2.71,13.4,2,6,8,10
"5572","2018-02-06 08:15:00",617.13,0.633505,837.75,0.292534,0.411952,116.27,71.03,0.290963,1.3,6.38,425.34,162.11,0.027653,76.59,15.55,17.74,2.71,13.4,2,6,8,15
"5573","2018-02-06 08:20:00",607.95,0.627289,815.19,0.284097,0.408898,114.43,69.59,0.284141,1.28,6.22,418.61,158.33,0.026884,75.62,15.3,17.54,2.61,12.96,2,6,8,20
"5574","2018-02-06 08:25:00",597.79,0.616211,808.13,0.279064,0.407828,112.47,68.58,0.279778,1.26,6.14,414.07,161.94,0.02659,74.65,15.19,17.22,2.57,12.86,2,6,8,25
"5575","2018-02-06 08:30:00",588.93,0.611905,795.02,0.278417,0.402132,110.32,67.59,0.276704,1.24,6.06,407.25,159.29,0.026094,73.67,14.93,17.04,2.53,12.57,2,6,8,30
"5576","2018-02-06 08:35:00",585.12,0.608933,794.44,0.278012,0.401322,109.67,67.19,0.276307,1.23,6.03,403.04,157.28,0.025958,73.48,14.81,16.99,2.52,12.51,2,6,8,35
"5577","2018-02-06 08:40:00",590.04,0.616487,796.65,0.27948,0.402383,110.97,67.8,0.278249,1.24,6.09,401.62,156.2,0.02592,74.03,14.81,17.15,2.5,12.4,2,6,8,40
"5578","2018-02-06 08:45:00",587.01,0.609825,797.86,0.278276,0.403842,109.85,67.01,0.276511,1.24,6.08,401.23,156.34,0.026054,74.05,14.81,17.04,2.54,12.46,2,6,8,45
